SEASON,combine_player_id,combine_first_name,combine_last_name,combine_player_name,combine_position,combine_hgt_no_shoes,HEIGHT_WO_SHOES_FT_IN,combine_hgt,HEIGHT_W_SHOES_FT_IN,combine_wgt,combine_wngspn,WINGSPAN_FT_IN,combine_stndrch,STANDING_REACH_FT_IN,combine_bf,combine_handl,combine_handw,combine_stndvert,combine_lpvert,combine_lane,combine_mod_lane,combine_sprint,combine_bench,draft_year,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,combine_wingspan_delta,combine_reach_ratio
2002,2435,Mario,Kasun,Mario Kasun,C,83.75,6' 11.75'',,,260,83.5,6' 11.5'',109.0,9' 1'',,,,,,,,,12.0,2002,,,,,,,,,,,,,,,,,,,,,,,,-0.25,1.3015
2002,12050,Sean,Kennedy,Sean Kennedy,PG,72.75,6' 0.75'',,,182,74.5,6' 2.5'',96.0,8' 0'',,,,22.5,26.5,11.64,,3.28,0.0,2002,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.3196
2002,12051,Kris,Lang,Kris Lang,C-PF,81.25,6' 9.25'',,,242,83.75,6' 11.75'',109.0,9' 1'',,,,28.0,29.0,11.36,,3.24,19.0,2002,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.3415
2002,12052,Muhammed,Lasege,Muhammed Lasege,C-PF,80.75,6' 8.75'',,,228,86.0,7' 2'',108.5,9' 0.5'',,,,27.5,30.0,12.96,,3.29,18.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.25,1.3437
2002,12053,Steve,Logan,Steve Logan,PG,70.0,5' 10'',,,207,71.75,5' 11.75'',92.5,7' 8.5'',,,,,,,,,11.0,2002,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.3214
2002,2677,Kevin,Lyde,Kevin Lyde,C-PF,80.75,6' 8.75'',,,278,86.0,7' 2'',109.5,9' 1.5'',,,,27.5,30.5,12.97,,3.36,13.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.25,1.356
2002,2432,Tito,Maddox,Tito Maddox,PG,75.0,6' 3'',,,200,77.0,6' 5'',99.0,8' 3'',,,,27.0,32.5,12.2,,3.24,0.0,2002,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.32
2002,12054,Kei,Madison,Kei Madison,SF,79.75,6' 7.75'',,,216,84.5,7' 0.5'',107.0,8' 11'',,,,27.5,34.5,11.74,,3.22,6.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3417
2002,-1,Chris,Massie,Chris Massie,PF,78.25,6' 6.25'',,,248,84.0,7' 0'',107.0,8' 11'',,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,5.75,1.3674
2002,12055,Immanuel,McElroy,Immanuel McElroy,SG,74.25,6' 2.25'',,,191,78.5,6' 6.5'',100.0,8' 4'',,,,,,,,,9.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.25,1.3468
2002,12056,Aaron,McGhee,Aaron McGhee,PF-SF,79.0,6' 7'',,,255,82.0,6' 10'',105.5,8' 9.5'',,,,26.0,28.5,12.24,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.3354
2002,12057,Elvin,Mims,Elvin Mims,SF-SG,76.25,6' 4.25'',,,211,85.5,7' 1.5'',105.5,8' 9.5'',,,,32.0,38.0,11.17,,3.22,7.0,2002,,,,,,,,,,,,,,,,,,,,,,,,9.25,1.3836
2002,12058,Byron,Mouton,Byron Mouton,SG-SF,76.5,6' 4.5'',,,213,82.25,6' 10.25'',102.0,8' 6'',,,,24.0,30.0,11.84,,3.1,7.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.75,1.3333
2002,2436,Ronald,Murray,Ronald Murray,SG,75.0,6' 3'',,,197,79.5,6' 7.5'',100.5,8' 4.5'',,,,31.0,36.5,11.13,,3.16,9.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.34
2002,12059,Uche,Okafor,Uche Okafor,PF-C,81.0,6' 9'',,,229,89.5,7' 5.5'',112.0,9' 4'',,,,24.5,25.0,14.45,,3.34,10.0,2002,,,,,,,,,,,,,,,,,,,,,,,,8.5,1.3827
2002,2442,Chris,Owens,Chris Owens,PF-SF,79.0,6' 7'',,,237,83.5,6' 11.5'',104.0,8' 8'',,,,,,,,,10.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.3165
2002,2457,Jannero,Pargo,Jannero Pargo,PG,72.25,6' 0.25'',,,168,74.5,6' 2.5'',96.0,8' 0'',,,,25.5,29.5,11.11,,3.2,5.0,2002,,,,,,,,,,,,,,,,,,,,,,,,2.25,1.3287
2002,2470,Smush,Parker,Smush Parker,PG-SG,74.5,6' 2.5'',,,179,82.0,6' 10'',107.5,8' 11.5'',,,,21.0,28.5,12.3,,3.26,1.0,2002,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.443
2002,2458,Luke,Recker,Luke Recker,SG-SF,76.75,6' 4.75'',,,198,79.0,6' 7'',101.0,8' 5'',,,,25.5,31.0,10.78,,3.27,13.0,2002,,,,,,,,,,,,,,,,,,,,,,,,2.25,1.316
2002,12061,Rolan,Roberts,Rolan Roberts,PF,77.75,6' 5.75'',,,241,85.0,7' 1'',105.5,8' 9.5'',,,,32.5,37.5,11.36,,3.33,16.0,2002,,,,,,,,,,,,,,,,,,,,,,,,7.25,1.3569
2002,12062,Travis,Robinson,Travis Robinson,SF,77.25,6' 5.25'',,,211,82.5,6' 10.5'',104.5,8' 8.5'',,,,26.0,33.0,11.96,,3.43,3.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.25,1.3528
2002,2416,Kareem,Rush,Kareem Rush,SG-SF,76.75,6' 4.75'',,,199,81.75,6' 9.75'',103.5,8' 7.5'',,,,26.0,30.0,11.86,,3.22,15.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.3485
2002,12063,Brooks,Sales,Brooks Sales,PF-C,81.0,6' 9'',,,232,82.0,6' 10'',108.0,9' 0'',,,,26.0,29.5,11.05,,3.29,13.0,2002,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.3333
2002,2422,John,Salmons,John Salmons,SF-SG,77.5,6' 5.5'',,,207,82.25,6' 10.25'',104.0,8' 8'',,,,30.5,34.5,11.35,,3.25,12.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3419
2002,2453,Predrag,Savovic,Predrag Savovic,SG,76.75,6' 4.75'',,,212,79.0,6' 7'',102.0,8' 6'',,,,22.5,28.5,10.94,,3.38,13.0,2002,,,,,,,,,,,,,,,,,,,,,,,,2.25,1.329
2002,201324,Julian,Sensley,Julian Sensley,PF-SF,79.0,6' 7'',,,228,83.5,6' 11.5'',105.5,8' 9.5'',,,,27.5,31.5,11.85,,3.32,8.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.3354
2002,12064,Israel,Sheinfeld,Israel Sheinfeld,PF-C,80.25,6' 8.25'',,,239,81.75,6' 9.75'',106.5,8' 10.5'',,,,,,,,,8.0,2002,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.3271
2002,12065,Preston,Shumpert,Preston Shumpert,SF,78.0,6' 6'',,,197,80.5,6' 8.5'',103.5,8' 7.5'',,,,28.5,29.0,11.03,,3.24,9.0,2002,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.3269
2002,2447,Tamar,Slay,Tamar Slay,SF,78.75,6' 6.75'',,,203,83.5,6' 11.5'',104.0,8' 8'',,,,32.5,38.0,10.94,,3.09,11.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3206
2002,2443,Darius,Songaila,Darius Songaila,PF,80.0,6' 8'',,,240,85.0,7' 1'',108.5,9' 0.5'',,,,24.5,29.5,11.69,,3.52,8.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.3562
2002,2405,Amar'e,Stoudemire,Amar'e Stoudemire,PF,80.5,6' 8.5'',,,233,85.75,7' 1.75'',108.5,9' 0.5'',,,,32.0,35.5,11.19,,3.25,12.0,2002,,,,,,,,,,,,,,,,,,,,,,,,5.25,1.3478
2002,2445,Marcus,Taylor,Marcus Taylor,PG,73.0,6' 1'',,,181,76.5,6' 4.5'',98.5,8' 2.5'',,,,27.5,33.5,11.25,,3.31,4.0,2002,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.3493
2002,12297,Jobey,Thomas,Jobey Thomas,SG,74.75,6' 2.75'',,,183,77.75,6' 5.75'',99.5,8' 3.5'',,,,26.0,32.0,11.46,,3.3,13.0,2002,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.3311
2002,2402,Dajuan,Wagner,Dajuan Wagner,PG-SG,72.75,6' 0.75'',,,193,74.0,6' 2'',99.0,8' 3'',,,,28.0,35.0,12.03,,3.22,16.0,2002,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.3608
2002,2404,Chris,Wilcox,Chris Wilcox,PF-C,80.25,6' 8.25'',,,218,85.0,7' 1'',107.5,8' 11.5'',,,,31.0,34.5,11.43,,3.16,20.0,2002,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3396
2002,2398,Jay,Williams,Jay Williams,PG,72.25,6' 0.25'',,,197,75.5,6' 3.5'',97.0,8' 1'',,,,28.5,36.0,10.34,,3.09,10.0,2002,,,,,,,,,,,,,,,,,,,,,,,,3.25,1.3426
2002,2421,Frank,Williams,Frank Williams,PG,73.5,6' 1.5'',,,212,80.0,6' 8'',100.5,8' 4.5'',,,,26.0,31.0,11.73,,3.29,,2002,,,,,,,,,,,,,,,,,,,,,,,,6.5,1.3673
2002,2465,George,Williams,George Williams,PF-SF,77.75,6' 5.75'',,,214,84.5,7' 0.5'',103.0,8' 7'',,,,33.5,39.0,11.21,,3.24,11.0,2002,,,,,,,,,,,,,,,,,,,,,,,,6.75,1.3248
2002,2417,Qyntel,Woods,Qyntel Woods,SF-SG,79.0,6' 7'',,,213,82.0,6' 10'',105.0,8' 9'',,,,33.5,34.5,11.94,,3.23,2.0,2002,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.3291
2002,2428,Vincent,Yarbrough,Vincent Yarbrough,SF,77.5,6' 5.5'',,,202,84.5,7' 0.5'',104.5,8' 8.5'',,,,30.0,34.0,11.7,,3.32,10.0,2002,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.3484
2008,201570,Joe,Alexander,Joe Alexander,SF-PF,79.25,6' 7.25'',80.25,6' 8.25'',220,83.5,6' 11.5'',106.0,8' 10'',5.8,,,32.5,38.5,11.33,,2.99,24.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.25,1.3375
2008,201589,Darrell,Arthur,Darrell Arthur,PF,79.5,6' 7.5'',80.5,6' 8.5'',216,82.75,6' 10.75'',107.0,8' 11'',7.3,,,28.5,30.0,12.18,,3.14,12.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.25,1.3459
2008,201571,D.J.,Augustin,D.J. Augustin,PG,70.0,5' 10'',71.5,5' 11.5'',171.5,75.5,6' 3.5'',94.5,7' 10.5'',8.1,,,28.5,35.0,11.27,,3.07,2.0,2008,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.35
2008,201573,Jerryd,Bayless,Jerryd Bayless,PG-SG,73.75,6' 1.75'',75.0,6' 3'',204,75.5,6' 3.5'',97.0,8' 1'',4.7,,,31.0,38.0,11.26,,3.07,10.0,2008,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.3153
2008,201563,Michael,Beasley,Michael Beasley,PF-SF,79.0,6' 7'',80.25,6' 8.25'',239,84.25,7' 0.25'',107.0,8' 11'',7.7,,,30.0,35.0,11.06,,3.24,19.0,2008,,,,,,,,,,,,,,,,,,,,,,,,5.25,1.3544
2008,12239,Ramel,Bradley,Ramel Bradley,PG-SG,73.25,6' 1.25'',74.25,6' 2.25'',184,77.0,6' 5'',98.0,8' 2'',5.7,,,24.5,29.5,10.68,,3.24,9.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.75,1.3379
2008,12240,Tyrone,Brazelton,Tyrone Brazelton,PG,70.0,5' 10'',71.0,5' 11'',166,73.75,6' 1.75'',94.0,7' 10'',8.1,,,30.0,34.0,11.59,,3.25,8.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.75,1.3429
2008,12241,Takais,Brown,Takais Brown,PF,79.25,6' 7.25'',80.5,6' 8.5'',252,82.0,6' 10'',106.0,8' 10'',9.2,,,29.0,31.0,12.47,,3.25,22.0,2008,,,,,,,,,,,,,,,,,,,,,,,,2.75,1.3375
2008,201812,Keith,Brumbaugh,Keith Brumbaugh,SF-PF,79.5,6' 7.5'',80.75,6' 8.75'',190,79.25,6' 7.25'',104.5,8' 8.5'',4.0,,,26.0,27.0,11.65,,3.28,2.0,2008,,,,,,,,,,,,,,,,,,,,,,,,-0.25,1.3145
2008,201868,Stanley,Burrell,Stanley Burrell,PG,73.5,6' 1.5'',74.5,6' 2.5'',201,78.25,6' 6.25'',97.5,8' 1.5'',5.6,,,29.5,34.5,11.19,,3.19,21.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3265
2008,12242,Brian,Butch,Brian Butch,C-PF,81.5,6' 9.5'',83.0,6' 11'',229.6,83.25,6' 11.25'',108.0,9' 0'',10.8,,,24.0,26.5,11.87,,3.52,9.0,2008,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.3252
2008,12243,Jamar,Butler,Jamar Butler,PG,72.25,6' 0.25'',73.5,6' 1.5'',182,76.75,6' 4.75'',97.0,8' 1'',6.0,,,,,,,,15.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.3426
2008,12244,Pat,Calathes,Pat Calathes,SF-PF,80.75,6' 8.75'',81.75,6' 9.75'',204,81.75,6' 9.75'',106.0,8' 10'',7.3,,,,,,,,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.3127
2008,12245,Joe,Crawford,Joe Crawford,SG,75.0,6' 3'',76.0,6' 4'',213,77.75,6' 5.75'',99.5,8' 3.5'',7.6,,,31.0,36.0,11.67,,3.22,13.0,2008,,,,,,,,,,,,,,,,,,,,,,,,2.75,1.3267
2008,12246,Chris,Daniels,Chris Daniels,C-PF,80.25,6' 8.25'',81.5,6' 9.5'',256,84.5,7' 0.5'',109.0,9' 1'',16.1,,,26.0,28.5,12.72,,3.56,11.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.25,1.3583
2008,201595,Joey,Dorsey,Joey Dorsey,PF-C,78.25,6' 6.25'',79.25,6' 7.25'',265,85.75,7' 1.75'',107.0,8' 11'',9.0,,,27.5,33.0,11.84,,3.2,19.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.3674
2008,12247,Marcus,Dove,Marcus Dove,SF-PF,78.75,6' 6.75'',79.5,6' 7.5'',208,83.5,6' 11.5'',105.0,8' 9'',5.3,,,27.5,33.5,11.59,,3.26,10.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3333
2008,12248,Josh,Duncan,Josh Duncan,PF,80.0,6' 8'',81.0,6' 9'',230,83.5,6' 11.5'',104.5,8' 8.5'',5.4,,,28.0,32.0,12.47,,3.26,26.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.3062
2008,12249,Frank,Elegar,Frank Elegar,PF,79.25,6' 7.25'',80.75,6' 8.75'',210,87.25,7' 3.25'',106.0,8' 10'',4.5,,,33.5,37.5,11.86,,3.17,11.0,2008,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.3375
2008,201607,Patrick,Ewing Jr.,Patrick Ewing Jr.,SF-PF,78.0,6' 6'',79.25,6' 7.25'',224,84.25,7' 0.25'',97.5,8' 1.5'',9.4,,,35.0,42.0,11.77,,3.43,2.0,2008,,,,,,,,,,,,,,,,,,,,,,,,6.25,1.25
2008,201814,Gary,Forbes,Gary Forbes,SG,76.5,6' 4.5'',77.75,6' 5.75'',220.5,83.25,6' 11.25'',104.5,8' 8.5'',6.5,,,27.5,33.5,11.45,,3.25,13.0,2008,,,,,,,,,,,,,,,,,,,,,,,,6.75,1.366
2008,12250,Shan,Foster,Shan Foster,SG,76.0,6' 4'',77.25,6' 5.25'',194.5,83.5,6' 11.5'',103.5,8' 7.5'',6.3,,,30.0,33.0,12.3,,3.24,10.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.3618
2008,201592,J.R.,Giddens,J.R. Giddens,SG,76.0,6' 4'',76.75,6' 4.75'',208,83.25,6' 11.25'',103.0,8' 7'',5.4,,,,,,,,10.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.25,1.3553
2008,12251,James,Gist,James Gist,PF,79.0,6' 7'',80.5,6' 8.5'',220,88.0,7' 4'',107.5,8' 11.5'',4.8,,,30.5,35.0,11.37,,3.14,5.0,2008,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.3608
2008,12252,Vladimir,Golubovic,Vladimir Golubovic,C,83.25,6' 11.25'',84.25,7' 0.25'',258,86.5,7' 2.5'',111.5,9' 3.5'',6.9,,,21.5,27.0,12.4,,3.33,15.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.25,1.3393
2008,201569,Eric,Gordon,Eric Gordon,SG,74.0,6' 2'',75.25,6' 3.25'',222,81.0,6' 9'',99.0,8' 3'',8.2,,,32.0,40.0,10.81,,3.01,15.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.3378
2008,201863,Kentrell,Gransberry,Kentrell Gransberry,C,78.75,6' 6.75'',79.75,6' 7.75'',290,82.25,6' 10.25'',106.0,8' 10'',17.4,,,24.5,27.5,12.16,,3.32,18.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.346
2008,201590,Donte,Greene,Donte Greene,SF-PF,80.25,6' 8.25'',81.0,6' 9'',221,82.0,6' 10'',108.0,9' 0'',7.6,,,27.5,31.5,11.21,,3.2,2.0,2008,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.3458
2008,201612,Malik,Hairston,Malik Hairston,SG,76.25,6' 4.25'',77.25,6' 5.25'',204,81.0,6' 9'',103.5,8' 7.5'',6.9,,,30.5,38.0,11.33,,3.08,13.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3574
2008,201614,DeVon,Hardin,DeVon Hardin,C-PF,81.5,6' 9.5'',82.75,6' 10.75'',235,87.0,7' 3'',109.5,9' 1.5'',5.8,,,29.5,32.0,11.49,,3.33,20.0,2008,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.3436
2008,201613,Richard,Hendrix,Richard Hendrix,PF,78.75,6' 6.75'',80.75,6' 8.75'',250,87.0,7' 3'',108.0,9' 0'',9.2,,,26.5,28.0,10.62,,3.27,13.0,2008,,,,,,,,,,,,,,,,,,,,,,,,8.25,1.3714
2008,201588,George,Hill,George Hill,PG,73.25,6' 1.25'',74.5,6' 2.5'',181,81.0,6' 9'',97.5,8' 1.5'',3.0,,,34.0,37.5,12.2,,3.07,9.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.75,1.3311
2008,12254,Kyle,Hines,Kyle Hines,SF-PF,75.75,6' 3.75'',77.25,6' 5.25'',234,85.25,7' 1.25'',104.5,8' 8.5'',3.6,,,28.5,33.0,12.17,,3.4,16.0,2008,,,,,,,,,,,,,,,,,,,,,,,,9.5,1.3795
2008,12255,Jiri,Hubalek,Jiri Hubalek,C-PF,81.5,6' 9.5'',83.0,6' 11'',226,82.75,6' 10.75'',109.0,9' 1'',8.8,,,20.5,26.0,12.26,,3.54,2.0,2008,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.3374
2008,201991,Lester,Hudson,Lester Hudson,PG,71.75,5' 11.75'',73.0,6' 1'',196,80.75,6' 8.75'',98.5,8' 2.5'',3.4,,,30.5,36.0,11.15,,3.16,12.0,2008,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.3728
2008,201629,Othello,Hunter,Othello Hunter,PF-SF,78.5,6' 6.5'',79.5,6' 7.5'',220,87.0,7' 3'',109.5,9' 1.5'',6.4,,,28.0,34.5,11.51,,3.18,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,8.5,1.3949
2008,201616,Darnell,Jackson,Darnell Jackson,PF,79.0,6' 7'',79.75,6' 7.75'',240.5,83.25,6' 11.25'',106.5,8' 10.5'',12.5,,,27.0,31.0,11.75,,3.26,11.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.25,1.3481
2008,12256,Shawn,James,Shawn James,PF,79.75,6' 7.75'',81.0,6' 9'',217,89.0,7' 5'',111.0,9' 3'',9.2,,,,,,,,6.0,2008,,,,,,,,,,,,,,,,,,,,,,,,9.25,1.3918
2008,12257,Davon,Jefferson,Davon Jefferson,SF,77.25,6' 5.25'',78.5,6' 6.5'',213,81.5,6' 9.5'',105.0,8' 9'',12.0,,,27.0,32.0,12.02,,3.36,2.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.25,1.3592
2008,12258,Joseph,Jones,Joseph Jones,PF,79.0,6' 7'',80.5,6' 8.5'',240,84.25,7' 0.25'',107.0,8' 11'',12.2,,,25.5,31.0,11.61,,3.33,16.0,2008,,,,,,,,,,,,,,,,,,,,,,,,5.25,1.3544
2008,201599,DeAndre,Jordan,DeAndre Jordan,C,81.75,6' 9.75'',83.0,6' 11'',250,90.0,7' 6'',113.5,9' 5.5'',7.5,,,26.0,30.5,12.3,,3.27,8.0,2008,,,,,,,,,,,,,,,,,,,,,,,,8.25,1.3884
2008,12253,Sasha,Kaun,Sasha Kaun,C-PF,81.0,6' 9'',82.75,6' 10.75'',247,88.0,7' 4'',110.0,9' 2'',9.6,,,29.0,32.0,12.06,,3.2,13.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.358
2008,12260,Marcelus,Kemp,Marcelus Kemp,SG,75.0,6' 3'',76.25,6' 4.25'',221,80.5,6' 8.5'',103.5,8' 7.5'',9.0,,,26.0,30.0,11.79,,3.39,9.0,2008,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.38
2008,12261,Maarty,Leunen,Maarty Leunen,SF,79.25,6' 7.25'',80.5,6' 8.5'',222,80.0,6' 8'',102.5,8' 6.5'',8.9,,,29.5,34.5,11.57,,3.36,14.0,2008,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.2934
2008,201848,Longar,Longar,Longar Longar,C,81.0,6' 9'',82.0,6' 10'',212.5,85.25,7' 1.25'',109.5,9' 1.5'',10.6,,,,,,,,14.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.25,1.3519
2008,201572,Brook,Lopez,Brook Lopez,C,83.25,6' 11.25'',84.5,7' 0.5'',258,89.5,7' 5.5'',113.0,9' 5'',6.3,,,27.5,30.5,12.77,,3.57,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,6.25,1.3574
2008,201567,Kevin,Love,Kevin Love,PF,79.75,6' 7.75'',81.5,6' 9.5'',255,83.25,6' 11.25'',106.0,8' 10'',12.9,,,29.5,35.0,11.17,,3.22,18.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.3292
2008,12262,Aleks,Maric,Aleks Maric,C,81.75,6' 9.75'',82.75,6' 10.75'',273,85.0,7' 1'',109.5,9' 1.5'',10.1,,,23.0,28.0,11.76,,3.35,15.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.25,1.3394
2008,201564,O.J.,Mayo,O.J. Mayo,SG-PG,75.25,6' 3.25'',76.25,6' 4.25'',200,78.0,6' 6'',99.5,8' 3.5'',6.3,,,30.5,41.0,11.04,,3.14,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,2.75,1.3223
2008,201651,James,Mays,James Mays,PF,78.75,6' 6.75'',79.75,6' 7.75'',227,85.75,7' 1.75'',105.0,8' 9'',8.8,,,29.5,35.0,11.23,,3.19,13.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.3333
2008,201601,Luc,Mbah a Moute,Luc Mbah a Moute,SF,77.75,6' 5.75'',79.5,6' 7.5'',221,86.5,7' 2.5'',103.5,8' 7.5'',7.0,,,32.0,38.5,11.71,,3.17,11.0,2008,,,,,,,,,,,,,,,,,,,,,,,,8.75,1.3312
2008,201580,JaVale,McGee,JaVale McGee,C-PF,83.0,6' 11'',84.0,7' 0'',241,90.0,7' 6'',114.5,9' 6.5'',5.3,,,27.0,32.5,12.75,,3.25,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.3795
2008,12263,Drew,Neitzel,Drew Neitzel,PG,71.75,5' 11.75'',72.75,6' 0.75'',175.5,74.5,6' 2.5'',95.0,7' 11'',6.2,,,25.5,32.0,11.19,,3.2,10.0,2008,,,,,,,,,,,,,,,,,,,,,,,,2.75,1.324
2008,201634,DeMarcus,Nelson,DeMarcus Nelson,PG-SG,73.0,6' 1'',74.25,6' 2.25'',198,82.0,6' 10'',98.5,8' 2.5'',4.5,,,34.5,38.5,10.54,,3.13,19.0,2008,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.3493
2008,201624,David,Padgett,David Padgett,C-PF,82.25,6' 10.25'',83.5,6' 11.5'',239.5,85.0,7' 1'',109.5,9' 1.5'',9.0,,,24.0,28.0,12.45,,3.45,17.0,2008,,,,,,,,,,,,,,,,,,,,,,,,2.75,1.3313
2008,12264,Jeremy,Pargo,Jeremy Pargo,PG,72.5,6' 0.5'',73.5,6' 1.5'',208,77.0,6' 5'',96.0,8' 0'',7.6,,,32.0,37.0,10.65,,3.07,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.3241
2008,12265,Trent,Plaisted,Trent Plaisted,PF,81.25,6' 9.25'',82.25,6' 10.25'',240,82.5,6' 10.5'',105.5,8' 9.5'',11.0,,,30.5,35.5,11.32,,3.17,14.0,2008,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.2985
2008,12266,Quan,Prowell,Quan Prowell,SF-PF,78.75,6' 6.75'',79.75,6' 7.75'',225.5,82.5,6' 10.5'',103.5,8' 7.5'',6.5,,,32.0,36.0,11.79,,3.14,16.0,2008,,,,,,,,,,,,,,,,,,,,,,,,3.75,1.3143
2008,12267,Shaun,Pruitt,Shaun Pruitt,C-PF,80.25,6' 8.25'',81.0,6' 9'',242.2,85.0,7' 1'',107.5,8' 11.5'',13.8,,,27.0,32.5,11.3,,3.4,10.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.75,1.3396
2008,201576,Anthony,Randolph,Anthony Randolph,PF-SF,81.0,6' 9'',82.25,6' 10.25'',197,87.0,7' 3'',109.0,9' 1'',4.7,,,29.0,35.0,11.86,,3.26,7.0,2008,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.3457
2008,12268,Charles,Rhodes,Charles Rhodes,PF,79.25,6' 7.25'',80.25,6' 8.25'',244,83.25,6' 11.25'',107.5,8' 11.5'',10.7,,,26.5,33.5,11.51,,3.13,14.0,2008,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.3565
